2026-02-14 00:29:40 - app.services.schema_generator_service - INFO - 🤖 110/166: short_pick_wave_reason - Generating AI description (UNVERIFIED)
2026-02-14 00:29:40 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:29:41 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Transaction table for short pick reasons in order processing. Key fields: SHORT...
2026-02-14 00:29:41 - app.services.schema_generator_service - INFO - 🤖 111/166: short_put_wave_reason - Generating AI description (UNVERIFIED)
2026-02-14 00:29:41 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:29:45 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Transaction table for short put operations in order fulfillment. Key fields: SH...
2026-02-14 00:29:45 - app.services.schema_generator_service - INFO - 🤖 112/166: sku_batch_master - Generating AI description (UNVERIFIED)
2026-02-14 00:29:45 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:29:47 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Master/configuration table for SKU batches. Key fields: SKU_ID, BATCH_ID, BATCH...
2026-02-14 00:29:47 - app.services.schema_generator_service - INFO - 🤖 113/166: sku_ean_mapping - Generating AI description (UNVERIFIED)
2026-02-14 00:29:47 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:29:49 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Master table mapping SKU to EAN for inventory management. Key fields: EAN_ID, S...
2026-02-14 00:29:49 - app.services.schema_generator_service - INFO - 🤖 114/166: sku_ean_mapping_dsb_upload_validation - Generating AI description (UNVERIFIED)
2026-02-14 00:29:49 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:29:50 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Log/audit table for SKU-EAN upload validation. Key fields: LOCATION_ID, SKU_ID,...
2026-02-14 00:29:50 - app.services.schema_generator_service - INFO - 🤖 115/166: sku_master - Generating AI description (UNVERIFIED)
2026-02-14 00:29:50 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:29:51 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Master/configuration table for SKU details and LIVE state. Key fields: SKU_ID, ...
2026-02-14 00:29:51 - app.services.schema_generator_service - INFO - ⏳ Batch complete, waiting 2s to avoid rate limits...
2026-02-14 00:29:53 - app.services.schema_generator_service - INFO - 🤖 116/166: sku_master_dsb_upload_validation - Generating AI description (UNVERIFIED)
2026-02-14 00:29:53 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:29:54 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Master/configuration table for SKU validation. Key fields: SKU_ID, SKU_NAME, VE...
2026-02-14 00:29:54 - app.services.schema_generator_service - INFO - 🤖 117/166: sku_recommendations - Generating AI description (UNVERIFIED)
2026-02-14 00:29:54 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:29:55 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Master/configuration table for SKU recommendations. Key fields: SCORE_ID, PAREN...
2026-02-14 00:29:55 - app.services.schema_generator_service - INFO - 🤖 118/166: sku_velocity_history - Generating AI description (UNVERIFIED)
2026-02-14 00:29:55 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:29:56 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Log/audit table tracking SKU velocity changes over time. Key fields: SKU_ID, ol...
2026-02-14 00:29:56 - app.services.schema_generator_service - INFO - 🤖 119/166: sku_velocity_log - Generating AI description (UNVERIFIED)
2026-02-14 00:29:56 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:29:57 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Log/audit table recording SKU velocity changes over time. Key fields: LOG_ID, S...
2026-02-14 00:29:57 - app.services.schema_generator_service - INFO - 🤖 120/166: sku_velocity_scores - Generating AI description (UNVERIFIED)
2026-02-14 00:29:57 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:29:59 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Transaction table assessing SKU movement and demand. Key fields: SKU_ID, final_...
2026-02-14 00:29:59 - app.services.schema_generator_service - INFO - 🤖 121/166: sku_velocity_state - Generating AI description (UNVERIFIED)
2026-02-14 00:29:59 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:30:00 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Master table for SKU velocity and state (LIVE data). Key fields: SKU_ID, veloci...
2026-02-14 00:30:00 - app.services.schema_generator_service - INFO - 🤖 122/166: station_home_master - Generating AI description (UNVERIFIED)
2026-02-14 00:30:00 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:30:01 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Master table for current station-home associations. Key fields: ID, STATION_HOM...
2026-02-14 00:30:01 - app.services.schema_generator_service - INFO - 🤖 123/166: station_pick_task_master - Generating AI description (UNVERIFIED)
2026-02-14 00:30:01 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:30:02 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Master table for station pick tasks, representing LIVE state. Key fields: ORDER...
2026-02-14 00:30:02 - app.services.schema_generator_service - INFO - 🤖 124/166: steps - Generating AI description (UNVERIFIED)
2026-02-14 00:30:02 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:30:04 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Transaction table for warehouse task steps. Key fields: ID, TASK_DETAIL_ID, BOT...
2026-02-14 00:30:04 - app.services.schema_generator_service - INFO - 🤖 125/166: steps_archive - Generating AI description (UNVERIFIED)
2026-02-14 00:30:04 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:30:05 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Log/archive table for historical bot task steps. Key fields: TASK_DETAIL_ID, BO...
2026-02-14 00:30:05 - app.services.schema_generator_service - INFO - ⏳ Batch complete, waiting 2s to avoid rate limits...
2026-02-14 00:30:07 - app.services.schema_generator_service - INFO - 🤖 126/166: stock_audit_bin_data_push - Generating AI description (UNVERIFIED)
2026-02-14 00:30:07 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:30:09 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Log/audit table for bin audit actions. Key fields: id, type, location_id, audit...
2026-02-14 00:30:09 - app.services.schema_generator_service - INFO - 🤖 127/166: stock_audit_bin_segments - Generating AI description (UNVERIFIED)
2026-02-14 00:30:09 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:30:11 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Log/audit table for stock audit changes in bin segments. Key fields: stock_audi...
2026-02-14 00:30:11 - app.services.schema_generator_service - INFO - 🤖 128/166: stock_audit_list - Generating AI description (UNVERIFIED)
2026-02-14 00:30:11 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:30:12 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Log/audit table for stock discrepancies. Key fields: id, bin_segment_id, lpn_id...
2026-02-14 00:30:12 - app.services.schema_generator_service - INFO - 🤖 129/166: stock_audit_wave_order_master - Generating AI description (UNVERIFIED)
2026-02-14 00:30:12 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:30:13 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Log/audit table for stock audit wave orders. Key fields: STOCK_AUDIT_ORDER_ID, ...
2026-02-14 00:30:13 - app.services.schema_generator_service - INFO - 🤖 130/166: stock_audit_wave_order_master_archive - Generating AI description (UNVERIFIED)
2026-02-14 00:30:13 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:30:18 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Log/archive table for historical stock audit wave orders. Key fields: STOCK_AUD...
2026-02-14 00:30:18 - app.services.schema_generator_service - INFO - 🤖 131/166: stock_audit_wave_reason - Generating AI description (UNVERIFIED)
2026-02-14 00:30:18 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:30:20 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Log/audit table for stock audit discrepancies. Key fields: STOCK_AUDIT_WAVE_REA...
2026-02-14 00:30:20 - app.services.schema_generator_service - INFO - 🤖 132/166: stock_audit_wave_wms_data - Generating AI description (UNVERIFIED)
2026-02-14 00:30:20 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:30:21 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Log/audit table for tracking stock audit waves. Key fields: WAVE_MASTER_ID, WAV...
2026-02-14 00:30:21 - app.services.schema_generator_service - INFO - 🤖 133/166: stock_audit_wave_wms_data_archive - Generating AI description (UNVERIFIED)
2026-02-14 00:30:21 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:30:23 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Log/archive table for historical stock audit data. Key fields: WAVE_MASTER_ID, ...
2026-02-14 00:30:23 - app.services.schema_generator_service - INFO - 🤖 134/166: stock_audit_wave_wms_data_dsb_temp - Generating AI description (UNVERIFIED)
2026-02-14 00:30:23 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:30:24 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Log/audit table for stock audit wave data. Key fields: BIN_RECALL_ORDER_ID, WAV...
2026-02-14 00:30:24 - app.services.schema_generator_service - INFO - 🤖 135/166: stock_audit_wave_wms_data_dsb_upload_validation - Generating AI description (UNVERIFIED)
2026-02-14 00:30:24 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:30:26 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Log/audit table for stock audit wave uploads validation. Key fields: BIN_ID, SK...
2026-02-14 00:30:26 - app.services.schema_generator_service - INFO - ⏳ Batch complete, waiting 2s to avoid rate limits...
2026-02-14 00:30:28 - app.services.schema_generator_service - INFO - 🤖 136/166: storage_request_wms_data_dsb_upload_validation - Generating AI description (UNVERIFIED)
2026-02-14 00:30:28 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:30:30 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Transaction table for validating storage requests in WMS. Key fields: StorageRe...
2026-02-14 00:30:30 - app.services.schema_generator_service - INFO - 🤖 137/166: store_bin_master - Generating AI description (UNVERIFIED)
2026-02-14 00:30:30 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:30:31 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Master table for current bin state in warehouse. Key fields: LOCATION_ID, BIN_I...
2026-02-14 00:30:31 - app.services.schema_generator_service - INFO - 🤖 138/166: subcontroller_reservations_master - Generating AI description (UNVERIFIED)
2026-02-14 00:30:31 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:30:32 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Master/configuration table for subcontroller reservations. Key fields: RESERVAT...
2026-02-14 00:30:32 - app.services.schema_generator_service - INFO - 🤖 139/166: subcontroller_reservations_master_log - Generating AI description (UNVERIFIED)
2026-02-14 00:30:32 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:30:33 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Log/audit table for tracking reservation changes. Key fields: LOG_ID, RESERVATI...
2026-02-14 00:30:33 - app.services.schema_generator_service - INFO - 🤖 140/166: task_detail - Generating AI description (UNVERIFIED)
2026-02-14 00:30:33 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:30:35 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Transaction table for task operations in warehouse. Key fields: TASK_DETAIL_ID,...
2026-02-14 00:30:35 - app.services.schema_generator_service - INFO - 🤖 141/166: task_detail_log - Generating AI description (UNVERIFIED)
2026-02-14 00:30:35 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:30:36 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Log/audit table for task execution history. Key fields: LOG_ID, TASK_DETAIL_ID,...
2026-02-14 00:30:36 - app.services.schema_generator_service - INFO - 🤖 142/166: task_master - Generating AI description (UNVERIFIED)
2026-02-14 00:30:36 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:30:37 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Transaction/operational table for task management. Key fields: TASK_ID, BOT_ID,...
2026-02-14 00:30:37 - app.services.schema_generator_service - INFO - 🤖 143/166: task_master_log - Generating AI description (UNVERIFIED)
2026-02-14 00:30:37 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:30:38 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Log/audit table for tracking task execution history. Key fields: LOG_ID, TASK_I...
2026-02-14 00:30:38 - app.services.schema_generator_service - INFO - 🤖 144/166: teleoperation_bits - Generating AI description (UNVERIFIED)
2026-02-14 00:30:38 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:30:39 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Telemetry table for low-level bot diagnostics. Key fields: id, bit_name, bit, v...
2026-02-14 00:30:39 - app.services.schema_generator_service - INFO - 🤖 145/166: teleoperation_bool_data - Generating AI description (UNVERIFIED)
2026-02-14 00:30:39 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:30:40 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Telemetry table for bot teleoperation diagnostics. Key fields: bot_id, Auto Mod...
2026-02-14 00:30:40 - app.services.schema_generator_service - INFO - ⏳ Batch complete, waiting 2s to avoid rate limits...
2026-02-14 00:30:42 - app.services.schema_generator_service - INFO - 🤖 146/166: teleoperation_bool_data_feedback - Generating AI description (UNVERIFIED)
2026-02-14 00:30:42 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:30:44 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Telemetry table for sensor feedback and diagnostics. Key fields: bot_id, Emerge...
2026-02-14 00:30:44 - app.services.schema_generator_service - INFO - 🤖 147/166: teleoperation_numeric_data - Generating AI description (UNVERIFIED)
2026-02-14 00:30:44 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:30:45 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Telemetry table for raw sensor data and diagnostics. Key fields: bot_id, wheel ...
2026-02-14 00:30:45 - app.services.schema_generator_service - INFO - 🤖 148/166: teleoperation_numeric_data_feedback - Generating AI description (UNVERIFIED)
2026-02-14 00:30:45 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:30:47 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Telemetry table for bot diagnostics and sensor feedback. Key fields: bot_id, Co...
2026-02-14 00:30:47 - app.services.schema_generator_service - INFO - 🤖 149/166: velocity_calculation_config - Generating AI description (UNVERIFIED)
2026-02-14 00:30:47 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:30:49 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Master/configuration table for velocity calculation parameters. Key fields: id,...
2026-02-14 00:30:49 - app.services.schema_generator_service - INFO - 🤖 150/166: velocity_calculation_jobs - Generating AI description (UNVERIFIED)
2026-02-14 00:30:49 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:30:50 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Log/audit table tracking velocity calculation job statuses. Key fields: job_id,...
2026-02-14 00:30:50 - app.services.schema_generator_service - INFO - 🤖 151/166: wave_master - Generating AI description (UNVERIFIED)
2026-02-14 00:30:50 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:30:52 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Master table for current wave processing state. Key fields: WAVE_ID, WAVE_TYPE,...
2026-02-14 00:30:52 - app.services.schema_generator_service - INFO - 🤖 152/166: wave_master_archive - Generating AI description (UNVERIFIED)
2026-02-14 00:30:52 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:30:54 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Log/archive table for historical wave processing data. Key fields: WAVE_ID, WAV...
2026-02-14 00:30:54 - app.services.schema_generator_service - INFO - 🤖 153/166: wave_station_rule_mapping - Generating AI description (UNVERIFIED)
2026-02-14 00:30:54 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:30:55 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Transaction table for managing wave-station rules. Key fields: WAVE_STATION_RUL...
2026-02-14 00:30:55 - app.services.schema_generator_service - INFO - 🤖 154/166: wcs_to_wms_payload - Generating AI description (UNVERIFIED)
2026-02-14 00:30:55 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:30:57 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Log/audit table for API payloads between WCS and WMS. Key fields: PAYLOAD_ID, I...
2026-02-14 00:30:57 - app.services.schema_generator_service - INFO - 🤖 155/166: wcs_to_wms_payload_archive - Generating AI description (UNVERIFIED)
2026-02-14 00:30:57 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:30:58 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Log/archive table for API payloads between WCS and WMS. Key fields: PAYLOAD_ID,...
2026-02-14 00:30:58 - app.services.schema_generator_service - INFO - ⏳ Batch complete, waiting 2s to avoid rate limits...
2026-02-14 00:31:00 - app.services.schema_generator_service - INFO - 🤖 156/166: wm_sequenceno - Generating AI description (UNVERIFIED)
2026-02-14 00:31:00 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:31:01 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Master/configuration table for sequence tracking in bins. Key fields: SNO."...
2026-02-14 00:31:01 - app.services.schema_generator_service - INFO - 🤖 157/166: wms_to_wcs_order_line_request_data - Generating AI description (UNVERIFIED)
2026-02-14 00:31:01 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:31:02 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Transaction table for order line requests in warehouse management. Key fields: ...
2026-02-14 00:31:02 - app.services.schema_generator_service - INFO - 🤖 158/166: wms_to_wcs_order_line_request_data_archive - Generating AI description (UNVERIFIED)
2026-02-14 00:31:02 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:31:03 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Log/archive table for order line requests history. Key fields: WMS_ORDER_LINE_R...
2026-02-14 00:31:03 - app.services.schema_generator_service - INFO - 🤖 159/166: wms_to_wcs_order_request_data - Generating AI description (UNVERIFIED)
2026-02-14 00:31:03 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:31:04 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Transaction table for order processing. Key fields: WMS_ORDER_REQUEST_DATA_ID, ...
2026-02-14 00:31:04 - app.services.schema_generator_service - INFO - 🤖 160/166: wms_to_wcs_order_request_data_archive - Generating AI description (UNVERIFIED)
2026-02-14 00:31:04 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:31:05 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Log/archive table for historical order request data. Key fields: WMS_ORDER_REQU...
2026-02-14 00:31:05 - app.services.schema_generator_service - INFO - 🤖 161/166: wms_to_wcs_payload - Generating AI description (UNVERIFIED)
2026-02-14 00:31:05 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:31:06 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Log/audit table for tracking API payload exchanges. Key fields: PAYLOAD_ID, JSO...
2026-02-14 00:31:07 - app.services.schema_generator_service - INFO - 🤖 162/166: wms_to_wcs_payload_archive - Generating AI description (UNVERIFIED)
2026-02-14 00:31:07 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:31:08 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Log/archive table for auditing WMS to WCS payloads. Key fields: PAYLOAD_ID, API...
2026-02-14 00:31:08 - app.services.schema_generator_service - INFO - 🤖 163/166: wms_to_wcs_storage_request_data - Generating AI description (UNVERIFIED)
2026-02-14 00:31:08 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:31:09 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Transaction table for managing storage requests. Key fields: WMS_STORAGE_REQUES...
2026-02-14 00:31:09 - app.services.schema_generator_service - INFO - 🤖 164/166: wms_to_wcs_storage_request_data_archive - Generating AI description (UNVERIFIED)
2026-02-14 00:31:09 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:31:11 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Log/archive table for storage request history and auditing. Key fields: WMS_STO...
2026-02-14 00:31:11 - app.services.schema_generator_service - INFO - 🤖 165/166: wms_to_wcs_storage_request_pallet_data - Generating AI description (UNVERIFIED)
2026-02-14 00:31:11 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:31:12 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Transaction table for pallet storage requests. Key fields: WMS_STORAGE_REQUEST_...
2026-02-14 00:31:12 - app.services.schema_generator_service - INFO - ⏳ Batch complete, waiting 2s to avoid rate limits...
2026-02-14 00:31:14 - app.services.schema_generator_service - INFO - 🤖 166/166: wms_to_wcs_storage_request_pallet_data_archive - Generating AI description (UNVERIFIED)
2026-02-14 00:31:14 - app.services.schema_generator_service - INFO -    🤖 Generating AI description with gpt-4o...
2026-02-14 00:31:15 - app.services.schema_generator_service - INFO -    ✅ Generated description: "Log/archive table for historical pallet storage requests. Key fields: WMS_STORA...
2026-02-14 00:31:15 - app.services.schema_generator_service - INFO - 
📊 Description Summary:
2026-02-14 00:31:15 - app.services.schema_generator_service - INFO -    ✅ Verified: 65 tables
2026-02-14 00:31:15 - app.services.schema_generator_service - INFO -    🤖 AI Generated: 101 tables
2026-02-14 00:31:15 - app.services.schema_generator_service - INFO -    ⚠️  Unverified: 101 tables
2026-02-14 00:31:15 - app.services.schema_generator_service - WARNING - 
⚠️  UNVERIFIED TABLES (need manual verification):
2026-02-14 00:31:15 - app.services.schema_generator_service - WARNING -    - bin_configuration
2026-02-14 00:31:15 - app.services.schema_generator_service - WARNING -    - bin_velocity_scores
2026-02-14 00:31:15 - app.services.schema_generator_service - WARNING -    - location_block_master
2026-02-14 00:31:15 - app.services.schema_generator_service - WARNING -    - location_master
2026-02-14 00:31:15 - app.services.schema_generator_service - WARNING -    - location_master_
2026-02-14 00:31:15 - app.services.schema_generator_service - WARNING -    - lpn_master
2026-02-14 00:31:15 - app.services.schema_generator_service - WARNING -    - lpn_master_stock_audit
2026-02-14 00:31:15 - app.services.schema_generator_service - WARNING -    - lpn_pick_wave_order_mapping
2026-02-14 00:31:15 - app.services.schema_generator_service - WARNING -    - lpn_pick_wave_order_mapping_archive
2026-02-14 00:31:15 - app.services.schema_generator_service - WARNING -    - maintenance_alarm_logs
2026-02-14 00:31:15 - app.services.schema_generator_service - WARNING -    ... and 91 more
2026-02-14 00:31:15 - app.services.schema_generator_service - INFO - ✅ Schema CSV generated successfully: C:\Users\Balmukund.Mishra\Desktop\NEO\Neo-Chatbot\data\database\Table_information.csv
2026-02-14 00:31:15 - app.services.schema_generator_service - INFO -    📊 Total tables: 166
2026-02-14 00:31:15 - app.services.schema_generator_service - INFO -    ✅ Verified: 65
2026-02-14 00:31:15 - app.services.schema_generator_service - INFO -    ⚠️  Unverified: 101
2026-02-14 00:31:34 - app.api.chatbot_endpoints - INFO - 📨 Chat request: type=ChatbotType.SQL_ASSISTANT, message=give me top 5 most frequently ordered skus...
2026-02-14 00:31:34 - app.api.chatbot_endpoints - INFO - 📚 Context summary: USER: give me top 5 most frequently ordered skus...
2026-02-14 00:31:34 - app.services.sql_assistant.retry_engine - INFO - 🔄 SQL generation attempt 1/3
2026-02-14 00:31:43 - app.services.sql_assistant.retry_engine - INFO - ✅ Generated SQL: SELECT
  pwom.SKU_ID,
  sm.SKU_NAME,
  COUNT(DISTINCT CONCAT(pwom.ORDER_ID, '::', pwom.ORDER_LINE_ID)) AS order_line_count,
  SUM(pwom.EXPECTED_QUANTI
2026-02-14 00:31:43 - app.services.sql_assistant.retry_engine - WARNING - ❌ Attempt 1 failed: Invalid table: pick_wave_order_master
2026-02-14 00:31:43 - app.services.sql_assistant.retry_engine - INFO - 🔄 Retrying with feedback...
2026-02-14 00:31:43 - app.services.sql_assistant.retry_engine - INFO - 🔄 SQL generation attempt 2/3
2026-02-14 00:31:50 - app.services.sql_assistant.retry_engine - INFO - ✅ Generated SQL: SELECT
  pwom.SKU_ID,
  sm.SKU_NAME,
  COUNT(DISTINCT CONCAT(pwom.ORDER_ID, '::', pwom.ORDER_LINE_ID)) AS order_line_count,
  SUM(pwom.EXPECTED_QUANTI
2026-02-14 00:31:50 - app.services.sql_assistant.retry_engine - WARNING - ❌ Attempt 2 failed: Invalid table: pick_wave_order_master
2026-02-14 00:31:50 - app.services.sql_assistant.retry_engine - INFO - 🔄 Retrying with feedback...
2026-02-14 00:31:50 - app.services.sql_assistant.retry_engine - INFO - 🔄 SQL generation attempt 3/3
2026-02-14 00:31:57 - app.services.sql_assistant.retry_engine - INFO - ✅ Generated SQL: SELECT
  pwom.SKU_ID,
  sm.SKU_NAME,
  COUNT(DISTINCT CONCAT(pwom.ORDER_ID, '::', pwom.ORDER_LINE_ID)) AS order_line_count,
  SUM(pwom.EXPECTED_QUANTI
2026-02-14 00:31:57 - app.services.sql_assistant.retry_engine - WARNING - ❌ Attempt 3 failed: Invalid table: pick_wave_order_master
2026-02-14 00:31:57 - app.services.sql_assistant.retry_engine - ERROR - ❌ SQL generation failed after 3 attempts. Last error: Invalid table: pick_wave_order_master
2026-02-14 00:31:57 - app.api.chatbot_endpoints - ERROR - ❌ Error in chat endpoint: SQL generation failed after 3 attempts: Invalid table: pick_wave_order_master
Traceback (most recent call last):
  File "C:\Users\Balmukund.Mishra\Desktop\NEO\Neo-Chatbot\backend\app\api\chatbot_endpoints.py", line 146, in chat
    response = sql_service.process_query(request)
  File "C:\Users\Balmukund.Mishra\Desktop\NEO\Neo-Chatbot\backend\app\services\sql_assistant\sql_assistant.py", line 178, in process_query
    generation_result, execution_result = self.retry_engine.run(
                                          ~~~~~~~~~~~~~~~~~~~~~^
        generate_fn,
        ^^^^^^^^^^^^
    ...<3 lines>...
        semantic_validator=self.semantic_validator
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "C:\Users\Balmukund.Mishra\Desktop\NEO\Neo-Chatbot\backend\app\services\sql_assistant\retry_engine.py", line 96, in run
    raise Exception(
        f"SQL generation failed after {self.max_attempts} attempts: {last_error}"
    )
